0,-0.0051245,-0.089748,-0.25851,-0.51023,-0.96751,-1.7209,-2.7169,-3.9121,-5.3514,-7.1125,-9.2374,-11.781,-14.68,-17.91,-21.46,-25.38,-29.656,-34.27,-39.226,-44.559,-50.299,-56.449,-62.97,-69.812,-76.988,-84.472,-92.277,-100.41,-108.78,-117.3,-125.92,-134.59,-143.23,-151.81,-160.39,-169.06,-177.93,-187.06,-196.49,-206.17,-216.11,-226.36,-236.94,-247.84,-259.03,-270.52,-282.28,-294.24,-306.4
0,-0.056671,-0.35953,-0.93173,-1.7626,-2.8648,-4.2785,-6.0864,-8.2855,-10.864,-13.791,-17.127,-20.96,-25.358,-30.339,-35.958,-42.238,-49.196,-56.775,-64.987,-73.869,-83.484,-93.893,-105.12,-117.23,-130.2,-144,-158.63,-174.08,-190.26,-207.15,-224.66,-242.81,-261.58,-280.99,-301.07,-321.8,-343.13,-365.05,-387.52,-410.54,-434.2,-458.49,-483.31,-508.7,-534.75,-561.52,-589.05,-617.46,-646.75
0,-0.04564,-0.27249,-0.39345,-0.65931,-1.2174,-1.7748,-2.1798,-2.6107,-3.1797,-3.8619,-4.6736,-5.4616,-6.1379,-6.7876,-7.4562,-8.1984,-8.9132,-9.5466,-10.281,-11.054,-11.896,-12.706,-13.37,-14.028,-14.678,-15.27,-15.95,-16.534,-16.922,-17.132,-17.318,-17.323,-17.243,-17.112,-17.234,-17.499,-17.973,-18.546,-19.142,-19.586,-20.198,-20.836,-21.465,-22.093,-22.66,-23.308,-23.708,-24.115,-24.534
0,-0.33097,-0.88725,-1.4103,-1.9231,-2.4801,-3.2094,-3.9964,-4.7958,-5.5012,-6.2226,-7.1595,-8.2164,-9.3724,-10.583,-11.892,-13.247,-14.557,-15.776,-17.053,-18.499,-19.987,-21.635,-23.309,-25.103,-26.753,-28.431,-30.089,-31.652,-33.08,-34.428,-35.633,-36.946,-38.181,-39.474,-40.831,-42.074,-43.247,-44.412,-45.458,-46.654,-47.983,-49.147,-50.149,-51.429,-52.817,-54.276,-55.918,-57.714,-59.475
0,-0.46317,-0.34698,-0.29392,-0.92145,-1.3075,-0.84169,-0.75185,-1.1031,-1.4019,-1.3612,-1.7425,-1.3591,-1.3607,-1.3107,-1.5756,-1.3481,-1.3766,-1.3306,-1.58,-1.6203,-1.5843,-1.4288,-1.2673,-1.3472,-1.2592,-1.2776,-1.2525,-0.89887,-0.65387,-0.25797,-0.35611,0.2456,0.26525,0.043981,-0.39444,-0.97373,-0.92173,-1.1832,-1.1077,-0.98348,-1.3892,-1.3484,-1.2111,-1.1524,-1.2967,-1.1219,-0.76543,-0.77336,-0.52738
0,-1.0061,-1.1184,-0.91456,-1.0246,-1.1512,-1.6808,-1.4928,-1.5194,-1.2932,-1.5157,-2.0054,-2.4801,-2.3333,-2.6355,-2.5909,-2.772,-2.4206,-2.7314,-2.72,-2.959,-3.303,-3.2829,-3.6261,-3.5048,-3.3725,-3.292,-3.288,-2.6864,-2.9996,-2.4404,-2.6442,-2.629,-2.4948,-2.8044,-2.6558,-2.338,-2.291,-2.1379,-2.102,-2.4818,-2.5917,-2.0359,-2.0408,-2.6654,-2.8736,-3.0157,-3.6018,-3.5302,-3.7078
-1.383,3.9273,-5.0107,-1.5198,2.4657,4.283,-0.6063,-6.7077,-4.2186,0.37902,-5.2334,-11.935,-16.033,-16.354,-21.89,-25.778,-23.786,-37.334,-39.534,-40.384,-44.824,-50.233,-54.86,-66.881,-72.433,-78.191,-90.73,-90.99,-103.63,-113.06,-116.01,-121.79,-133.49,-140.33,-153.33,-162.8,-168.6,-181.55,-188.56,-194.34,-208.8,-216.34,-228.44,-237.97,-248.85,-258.03,-266.08,-278.43,-288.36,-306.6
-5.619,4.1524,-0.99116,-1.6948,-2.1957,-5.667,0.91036,-5.6246,-8.6401,-14.499,-18.292,-18.595,-20.185,-31.179,-36.198,-34.178,-38.879,-45.593,-57.484,-68.856,-74.982,-80.697,-94.449,-111.12,-119.57,-130.1,-139.91,-155.07,-175.17,-188.97,-204.22,-225.52,-237.54,-266.56,-283.01,-303.4,-324.49,-342,-363.72,-382.75,-410.71,-433.87,-458.88,-483.39,-507.89,-536.96,-563.07,-584.02,-613.09,-649.1
